id_doctor,usuario_login,contrasena
D4891,djolivares,djolivares01
D4892,dpdomnguez,dpdomnguez01
D4893,drflores3,drflores301
D4894,djgarza3,djgarza301
D4895,djchavira,djchavira01
D4896,dlfuente,dlfuente01
D4897,darodrguez11,darodrguez1101
D4898,dvdvila2,dvdvila201
D4899,dmnuez,dmnuez01
D4900,dhcamorlinga,dhcamorlinga01
D4901,dgbarrn,dgbarrn01
D4902,drvsquez2,drvsquez201
D4903,dapazarn,dapazarn01
D4904,djruelas,djruelas01
D4905,dnleal,dnleal01
D4906,drvaldivia,drvaldivia01
D4907,dbsandoval,dbsandoval01
D4908,ddrobles,ddrobles01
D4909,dtchavez,dtchavez01
D4910,degonzlez6,degonzlez601
D4911,dfiga,dfiga01
D4912,drmott,drmott01
D4913,dkcastillo,dkcastillo01
D4914,dfiga2,dfiga201
D4915,dvlvarez,dvlvarez01
D4916,dfgalindo,dfgalindo01
D4917,djhernndez22,djhernndez2201
D4918,dmarenas,dmarenas01
D4919,dkcuautle,dkcuautle01
D4920,dirivas,dirivas01
D4921,drbeltrn,drbeltrn01
D4922,dkcastillo2,dkcastillo201
D4923,dabueno2,dabueno201
D4924,ddguevara2,ddguevara201
D4925,dvescoto,dvescoto01
D4926,drherrera2,drherrera201
D4927,demireles,demireles01
D4928,dgmendoza,dgmendoza01
D4929,dgledesma,dgledesma01
D4930,dfgonzlez7,dfgonzlez701
D4931,djgarca25,djgarca2501
D4932,dohernndez2,dohernndez201
D4933,drgonzlez4,drgonzlez401
D4934,dlbriviescas,dlbriviescas01
D4935,djdaz6,djdaz601
D4936,daolvera,daolvera01
D4937,djruiz8,djruiz801
D4938,djrodrguez24,djrodrguez2401
D4939,dmsifuentes,dmsifuentes01
D4940,dmcisneros3,dmcisneros301
D4941,dxdaz,dxdaz01
D4942,darivera5,darivera501
D4943,dptrejo,dptrejo01
D4944,dlarratia,dlarratia01
D4945,dimaynez,dimaynez01
D4946,dalezama,dalezama01
D4947,djhernndez23,djhernndez2301
D4948,djjimnez2,djjimnez201
D4949,dagarca18,dagarca1801
D4950,drgonzlez5,drgonzlez501
D4951,dgrojas,dgrojas01
D4952,dmvizcano2,dmvizcano201
D4953,damendoza4,damendoza401
D4954,doruiz,doruiz01
D4955,dalozano,dalozano01
D4956,dyazpilcueta,dyazpilcueta01
D4957,dyortiz,dyortiz01
D4958,djlozoya,djlozoya01
D4959,dgpozos,dgpozos01
D4960,dmcano,dmcano01
D4961,djsalas,djsalas01
D4962,daleal3,daleal301
D4963,dccastaeda,dccastaeda01
D4964,dscoral,dscoral01
D4965,dogarca,dogarca01
D4966,dmgonzalez,dmgonzalez01
D4967,deguel,deguel01
D4968,dajaik,dajaik01
D4969,dmgmez4,dmgmez401
D4970,dbisunza,dbisunza01
D4971,dgzapata,dgzapata01
D4972,drzermeo2,drzermeo201
D4973,dfvalle,dfvalle01
D4974,dauscanga,dauscanga01
D4975,dacastanedo,dacastanedo01
D4976,dvprez2,dvprez201
D4977,dmrivera5,dmrivera501
D4978,djsandoval3,djsandoval301
D4979,dnsoto,dnsoto01
D4980,dcramrez4,dcramrez401
D4981,dmguerrero3,dmguerrero301
D4982,dchernndez7,dchernndez701
D4983,drrodrguez5,drrodrguez501
D4984,dcvargas4,dcvargas401
D4985,dzmadera,dzmadera01
D4986,dmlvarez4,dmlvarez401
D4987,dibravo,dibravo01
D4988,djtorres7,djtorres701
D4989,djcisneros2,djcisneros201
D4990,dlhernandez3,dlhernandez301
D4991,dgahuatzin,dgahuatzin01
D4992,dacamargo,dacamargo01
D4993,dfhernndez,dfhernndez01
D4994,ddvila,ddvila01
D4995,dsvzquez2,dsvzquez201
D4996,dgserrano,dgserrano01
D4997,dgorta,dgorta01
D4998,djdiaz,djdiaz01
D4999,drgonzlez6,drgonzlez601
D5000,djguillen,djguillen01
D5001,dvrodrguez3,dvrodrguez301
D5002,dsvilla,dsvilla01
D5003,dacabello,dacabello01
D5004,dhvila,dhvila01
D5005,darojas2,darojas201
D5006,dazamorano,dazamorano01
D5007,dcmarquez,dcmarquez01
D5008,dmbanda,dmbanda01
D5009,djdaz7,djdaz701
D5010,dbmuoz,dbmuoz01
D5011,djlpez20,djlpez2001
D5012,dvmartn,dvmartn01
D5013,dcmorales5,dcmorales501
D5014,djmott2,djmott201
D5015,djrendn2,djrendn201
D5016,dqmaynez,dqmaynez01
D5017,dvnavarro3,dvnavarro301
D5018,djortega3,djortega301
D5019,dsletkeman,dsletkeman01
D5020,dlaizpuru,dlaizpuru01
D5021,drdbora,drdbora01
D5022,dktorres,dktorres01
D5023,djporras2,djporras201
D5024,dlnez,dlnez01
D5025,dmvillarreal,dmvillarreal01
D5026,dihernndez5,dihernndez501
D5027,dmtavera,dmtavera01
D5028,djvaldez,djvaldez01
D5029,dzvallejo,dzvallejo01
D5030,dhflores2,dhflores201
D5031,deporras2,deporras201
D5032,djfavela,djfavela01
D5033,dmponce,dmponce01
D5034,defacio,defacio01
D5035,dhvelasco,dhvelasco01
D5036,dlvillar3,dlvillar301
D5037,drgarca13,drgarca1301
D5038,drrodrguez6,drrodrguez601
D5039,dacobos,dacobos01
D5040,damartnez11,damartnez1101
D5041,dccastanedo,dccastanedo01
D5042,ddcruz,ddcruz01
D5043,dbrivera,dbrivera01
D5044,djlpez21,djlpez2101
D5045,degarca9,degarca901
D5046,dsmartnez,dsmartnez01
D5047,dlvillanueva,dlvillanueva01
D5048,djpea3,djpea301
D5049,dralvarado,dralvarado01
D5050,dralvarado2,dralvarado201
D5051,dfgarcia,dfgarcia01
D5052,dsolivella,dsolivella01
D5053,djnjera,djnjera01
D5054,ddmirn,ddmirn01
D5055,dlramrez2,dlramrez201
D5056,dmbocanegra,dmbocanegra01
D5057,debermejo,debermejo01
D5058,djlongoria2,djlongoria201
D5059,dmpea,dmpea01
D5060,dlgarca6,dlgarca601
D5061,dlfavela,dlfavela01
D5062,desegura2,desegura201
D5063,dlguirado,dlguirado01
D5064,dmvazquez,dmvazquez01
D5065,dmmontejo,dmmontejo01
D5066,dsherbemont,dsherbemont01
D5067,dafarfan,dafarfan01
D5068,dahernandez3,dahernandez301
D5069,dllpez10,dllpez1001
D5070,dsbecerril,dsbecerril01
D5071,dlvelzquez,dlvelzquez01
D5072,ddzapata,ddzapata01
D5073,drapodaca,drapodaca01
D5074,drlpez6,drlpez601
D5075,djlares2,djlares201
D5076,deramrez6,deramrez601
D5077,dcbernal3,dcbernal301
D5078,dcrey,dcrey01
D5079,ddvaldez,ddvaldez01
D5080,disnchez3,disnchez301
D5081,dbnumbela3,dbnumbela301
D5082,dbnumbela4,dbnumbela401
D5083,dbnumbela5,dbnumbela501
D5084,dmbalboa,dmbalboa01
D5085,djreyna2,djreyna201
D5086,drlpez7,drlpez701
D5087,dfpuente,dfpuente01
D5088,dmesquivel2,dmesquivel201
D5089,dcziga,dcziga01
D5090,dccaldern,dccaldern01
D5091,drgonzlez7,drgonzlez701
D5092,diarteaga,diarteaga01
D5093,ddvidal,ddvidal01
D5094,djrajme,djrajme01
D5095,dhvizcaino,dhvizcaino01
D5096,dypola,dypola01
D5097,dalbarrn,dalbarrn01
D5098,dalbarrn2,dalbarrn201
D5099,desnchez5,desnchez501
D5100,dhlpez2,dhlpez201
D5101,dnvictorino,dnvictorino01
D5102,dvortiz,dvortiz01
D5103,dmmiranda4,dmmiranda401
D5104,dcguerrero3,dcguerrero301
D5105,djsnchez15,djsnchez1501
D5106,doreyes,doreyes01
D5107,dljurez2,dljurez201
D5108,drrubio,drrubio01
D5109,dapea2,dapea201
D5110,dlhernandez4,dlhernandez401
D5111,dmgarcia2,dmgarcia201
D5112,drmartnez3,drmartnez301
D5113,dcserrano,dcserrano01
D5114,dkgutirrez2,dkgutirrez201
D5115,dmavila2,dmavila201
D5116,dafuentes3,dafuentes301
D5117,dirodrguez2,dirodrguez201
D5118,dltorres3,dltorres301
D5119,dimoreno,dimoreno01
D5120,daolgun,daolgun01
D5121,dgcastillo2,dgcastillo201
D5122,dmvictoria,dmvictoria01
D5123,derojas4,derojas401
D5124,ddcaballero,ddcaballero01
D5125,dfsarabia,dfsarabia01
D5126,dccampos,dccampos01
D5127,dmruiz4,dmruiz401
D5128,degarca10,degarca1001
D5129,ddguzmn,ddguzmn01
D5130,dcgarca9,dcgarca901
D5131,dfjuregui,dfjuregui01
D5132,dsgalvn,dsgalvn01
D5133,direynoso,direynoso01
D5134,djherrero,djherrero01
D5135,dnbez2,dnbez201
D5136,djmndez5,djmndez501
D5137,dlarrona2,dlarrona201
D5138,davictoria,davictoria01
D5139,dgcastillo3,dgcastillo301
D5140,dngonzalez,dngonzalez01
D5141,dfdaz,dfdaz01
D5142,dipalacios,dipalacios01
D5143,dipalacios2,dipalacios201
D5144,djfonseca2,djfonseca201
D5145,djferreyra,djferreyra01
D5146,drcastillo,drcastillo01
D5147,dgruiz,dgruiz01
D5148,daalvarez,daalvarez01
D5149,daalvarez2,daalvarez201
D5150,djruiz9,djruiz901
D5151,djruiz10,djruiz1001
D5152,ddvillordo,ddvillordo01
D5153,demartnez11,demartnez1101
D5154,demartnez12,demartnez1201
D5155,daromero6,daromero601
D5156,diromero2,diromero201
D5157,dalagunas2,dalagunas201
D5158,daaguirre9,daaguirre901
D5159,djanda,djanda01
D5160,drdelgado2,drdelgado201
D5161,djdelgado,djdelgado01
D5162,dspineda,dspineda01
D5163,djcuellar2,djcuellar201
D5164,djguerra4,djguerra401
D5165,djguerra5,djguerra501
D5166,damoreno3,damoreno301
D5167,dybalderas,dybalderas01
D5168,dmalarcn,dmalarcn01
D5169,dalpez10,dalpez1001
D5170,djandrade,djandrade01
D5171,dfrodrguez5,dfrodrguez501
D5172,dogutirrez,dogutirrez01
D5173,dfaguilar4,dfaguilar401
D5174,dmmaciel,dmmaciel01
D5175,dccuevas,dccuevas01
D5176,djjimnez3,djjimnez301
D5177,damoya,damoya01
D5178,daporras2,daporras201
D5179,dmprez10,dmprez1001
D5180,dagallegos2,dagallegos201
D5181,dapea3,dapea301
D5182,diarellano,diarellano01
D5183,dmczares,dmczares01
D5184,dhcastrejn,dhcastrejn01
D5185,dfflores3,dfflores301
D5186,dmramrez9,dmramrez901
D5187,djmercado2,djmercado201
D5188,drmosqueda,drmosqueda01
D5189,dkcuarto,dkcuarto01
D5190,dcbanda2,dcbanda201
D5191,dmnavidad,dmnavidad01
D5192,dcsegura,dcsegura01
D5193,dcesparza,dcesparza01
D5194,dmvalarezo,dmvalarezo01
D5195,dilpez2,dilpez201
D5196,dlmalvaez,dlmalvaez01
D5197,djcardona,djcardona01
D5198,datapia,datapia01
D5199,dmmartnez17,dmmartnez1701
D5200,ddcorts,ddcorts01
D5201,dmrodrguez9,dmrodrguez901
D5202,delara2,delara201
D5203,dgbarquera,dgbarquera01
D5204,dgbarquera2,dgbarquera201
D5205,dabacre,dabacre01
D5206,djmartn,djmartn01
D5207,dssantana,dssantana01
D5208,dmramrez10,dmramrez1001
D5209,dnmaldonado,dnmaldonado01
D5210,drvaldovinos,drvaldovinos01
D5211,dcgonzlez8,dcgonzlez801
D5212,dmndez,dmndez01
D5213,drjimnez2,drjimnez201
D5214,datorres3,datorres301
D5215,dksousa,dksousa01
D5216,ddmiranda,ddmiranda01
D5217,dmrincn,dmrincn01
D5218,daeuan,daeuan01
D5219,doaguilar3,doaguilar301
D5220,deconstantin,deconstantin01
D5221,demrquez2,demrquez201
D5222,drluengas,drluengas01
D5223,dppelaez,dppelaez01
D5224,dgreyes2,dgreyes201
D5225,dajimnez4,dajimnez401
D5226,dgkippes,dgkippes01
D5227,dfgonzlez8,dfgonzlez801
D5228,dabalan,dabalan01
D5229,dcmndez2,dcmndez201
D5230,dcmndez3,dcmndez301
D5231,dpsoriano,dpsoriano01
D5232,djgutierrez3,djgutierrez301
D5233,dmramrez11,dmramrez1101
D5234,daeun,daeun01
D5235,dbrodrguez2,dbrodrguez201
D5236,demedina,demedina01
D5237,drzavala2,drzavala201
D5238,drzavala3,drzavala301
D5239,dacorts,dacorts01
D5240,dacorts2,dacorts201
D5241,dyquan,dyquan01
D5242,dxlazaro,dxlazaro01
D5243,dslpez,dslpez01
D5244,djreyes7,djreyes701
D5245,dcgutirrez2,dcgutirrez201
D5246,dcgutirrez3,dcgutirrez301
D5247,dfpatio,dfpatio01
D5248,deescudero,deescudero01
D5249,dmprez11,dmprez1101
D5250,demurillo,demurillo01
D5251,dacastillo3,dacastillo301
D5252,dacastillo4,dacastillo401
D5253,dcdelgadillo,dcdelgadillo01
D5254,drlangle,drlangle01
D5255,dxarroyo,dxarroyo01
D5256,diruiz,diruiz01
D5257,dmrosa,dmrosa01
D5258,decolon,decolon01
D5259,dmmartnez18,dmmartnez1801
D5260,dptejeda,dptejeda01
D5261,dsdvila,dsdvila01
D5262,depedraza,depedraza01
D5263,dagarca19,dagarca1901
D5264,damolina,damolina01
D5265,dcespinosa3,dcespinosa301
D5266,dsmillan,dsmillan01
D5267,demartnez13,demartnez1301
D5268,dypea,dypea01
D5269,dapompa,dapompa01
D5270,ddfernndez3,ddfernndez301
D5271,drresendiz,drresendiz01
D5272,drresndiz2,drresndiz201
D5273,dgacevedo,dgacevedo01
D5274,dctejeda,dctejeda01
D5275,dkdaz,dkdaz01
D5276,dknava,dknava01
D5277,dfjimnez3,dfjimnez301
D5278,dmsandner,dmsandner01
D5279,dksalgado,dksalgado01
D5280,dlortiz3,dlortiz301
D5281,decrdenas,decrdenas01
D5282,damoreno4,damoreno401
D5283,dfcamargo,dfcamargo01
D5284,djalavez,djalavez01
D5285,dfcrdova2,dfcrdova201
D5286,dgdorantes,dgdorantes01
D5287,djcastro3,djcastro301
D5288,dmarcos2,dmarcos201
D5289,darodrguez12,darodrguez1201
D5290,degritzewsky,degritzewsky01
D5291,drmaldonado,drmaldonado01
D5292,djcamargo,djcamargo01
D5293,djsagaseta,djsagaseta01
D5294,djojeda,djojeda01
D5295,djmolina,djmolina01
D5296,dgbarquera3,dgbarquera301
D5297,drcastro,drcastro01
D5298,dcsaloma,dcsaloma01
D5299,dmpea2,dmpea201
D5300,dflpez6,dflpez601
D5301,dvmartnez3,dvmartnez301
D5302,daanzaldo,daanzaldo01
D5303,dfruiz3,dfruiz301
D5304,dicano,dicano01
D5305,drcastro2,drcastro201
D5306,dacarreto,dacarreto01
D5307,dhgracia,dhgracia01
D5308,drcastro3,drcastro301
D5309,ddguerrero2,ddguerrero201
D5310,depadilla2,depadilla201
D5311,dmcastillo3,dmcastillo301
D5312,dmmendoza3,dmmendoza301
D5313,djnava2,djnava201
D5314,dcsegura2,dcsegura201
D5315,dedahbura,dedahbura01
D5316,dbromero,dbromero01
D5317,dmbojrquez,dmbojrquez01
D5318,ddgonzlez8,ddgonzlez801
D5319,dbmeja2,dbmeja201
D5320,dbmeja3,dbmeja301
D5321,dacisneros,dacisneros01
D5322,ddportugal,ddportugal01
D5323,dkgalvn,dkgalvn01
D5324,dpmartnez,dpmartnez01
D5325,dlibarra2,dlibarra201
D5326,ddalcantara,ddalcantara01
D5327,ddvelzquez2,ddvelzquez201
D5328,darivera6,darivera601
D5329,dvramrez,dvramrez01
D5330,dmcuevas2,dmcuevas201
D5331,dklpez,dklpez01
D5332,ddgarca4,ddgarca401
D5333,dldaz3,dldaz301
D5334,dmcorts,dmcorts01
D5335,dalohr,dalohr01
D5336,djnogueda,djnogueda01
D5337,drrascn,drrascn01
D5338,dmcortes,dmcortes01
D5339,dlbelaunzarn,dlbelaunzarn01
D5340,diugalde,diugalde01
D5341,dmsuarez,dmsuarez01
D5342,divzquez,divzquez01
D5343,divzquez2,divzquez201
D5344,dcchalico,dcchalico01
D5345,drgarca14,drgarca1401
D5346,dpvillaro,dpvillaro01
D5347,ddestrella,ddestrella01
D5348,dafalconi,dafalconi01
D5349,dvavellaneda,dvavellaneda01
D5350,doaguilar4,doaguilar401
D5351,dsrosas,dsrosas01
D5352,djcastro4,djcastro401
D5353,decampos3,decampos301
D5354,dlvallejo,dlvallejo01
D5355,dlvallejo2,dlvallejo201
D5356,dralvarez2,dralvarez201
D5357,difernndez,difernndez01
D5358,dcrodrguez6,dcrodrguez601
D5359,dcresendiz,dcresendiz01
D5360,dlresendiz,dlresendiz01
D5361,direquejo,direquejo01
D5362,dkacua,dkacua01
D5363,dauribe4,dauribe401
D5364,djayala2,djayala201
D5365,detllez,detllez01
D5366,dgrubin,dgrubin01
D5367,dkdaz2,dkdaz201
D5368,drllamas,drllamas01
D5369,devillela,devillela01
D5370,dvhaje,dvhaje01
D5371,dldaz4,dldaz401
D5372,dapalazuelos,dapalazuelos01
D5373,dmmarini,dmmarini01
D5374,dlfernndez2,dlfernndez201
D5375,dptorres3,dptorres301
D5376,drtijerina,drtijerina01
D5377,ddmndez,ddmndez01
D5378,dmsilva4,dmsilva401
D5379,dcmoreno2,dcmoreno201
D5380,daprez10,daprez1001
D5381,dacant,dacant01
D5382,degarca11,degarca1101
D5383,dlpineda,dlpineda01
D5384,dlaguirre2,dlaguirre201
D5385,dhcampo,dhcampo01
D5386,dmaguirre3,dmaguirre301
D5387,dlayala,dlayala01
D5388,dfdvila,dfdvila01
D5389,djmoreno2,djmoreno201
D5390,dgvillegas,dgvillegas01
D5391,dvalencia,dvalencia01
D5392,dfcamid,dfcamid01
D5393,djpea4,djpea401
D5394,dsrobles2,dsrobles201
D5395,djalderete,djalderete01
D5396,dcsoto3,dcsoto301
D5397,dlvaldivia,dlvaldivia01
D5398,dodurn,dodurn01
D5399,docabello,docabello01
D5400,ddcarrillo,ddcarrillo01
D5401,dsgarza,dsgarza01
D5402,dacardona2,dacardona201
D5403,dmguedea,dmguedea01
D5404,dhcant,dhcant01
D5405,dhmaldonado,dhmaldonado01
D5406,dorodrguez,dorodrguez01
D5407,dfrodrguez6,dfrodrguez601
D5408,dmhernndez14,dmhernndez1401
D5409,dmcruz4,dmcruz401
D5410,dalobo,dalobo01
D5411,ddnieto,ddnieto01
D5412,djmurgua2,djmurgua201
D5413,dlcruz,dlcruz01
D5414,dsmelendez,dsmelendez01
D5415,drreyes2,drreyes201
D5416,dmchavarra,dmchavarra01
D5417,dmlara,dmlara01
D5418,ddmar,ddmar01
D5419,dfcasado,dfcasado01
D5420,dhros,dhros01
D5421,dacant2,dacant201
D5422,devillalba,devillalba01
D5423,dfmontalvo,dfmontalvo01
D5424,dcmontalvo,dcmontalvo01
D5425,dfzorrilla,dfzorrilla01
D5426,dvnjera,dvnjera01
D5427,drvaldez2,drvaldez201
D5428,dsmartnez2,dsmartnez201
D5429,djmartnez11,djmartnez1101
D5430,djmastache,djmastache01
D5431,djtorres8,djtorres801
D5432,djmartnez12,djmartnez1201
D5433,desilva3,desilva301
D5434,dcprieto2,dcprieto201
D5435,djangel,djangel01
D5436,djmartnez13,djmartnez1301
D5437,dagonzlez11,dagonzlez1101
D5438,djruiz11,djruiz1101
D5439,dvogando,dvogando01
D5440,dacano,dacano01
D5441,dcmolina2,dcmolina201
D5442,dgsaldaa,dgsaldaa01
D5443,dmpatio2,dmpatio201
D5444,damayo,damayo01
D5445,ddsalazar,ddsalazar01
D5446,djegua,djegua01
D5447,dccatro,dccatro01
D5448,dcmartnez7,dcmartnez701
D5449,drpalacios2,drpalacios201
D5450,deaguirre3,deaguirre301
D5451,dggonzlez3,dggonzlez301
D5452,djcasas,djcasas01
D5453,dmvargas3,dmvargas301
D5454,dcmartnez8,dcmartnez801
D5455,djgarza4,djgarza401
D5456,dmsalinas2,dmsalinas201
D5457,dealemn,dealemn01
D5458,dcalvarado,dcalvarado01
D5459,dtellez,dtellez01
D5460,dmfahme,dmfahme01
D5461,dggarza,dggarza01
D5462,ddpea,ddpea01
D5463,dsgarza2,dsgarza201
D5464,djgarza5,djgarza501
D5465,djcumpa,djcumpa01
D5466,ddgarca5,ddgarca501
D5467,djamaya,djamaya01
D5468,doalmaguer,doalmaguer01
D5469,djgonzlez13,djgonzlez1301
D5470,djtrevio2,djtrevio201
D5471,dellanos,dellanos01
D5472,djelizondo2,djelizondo201
D5473,dadurn,dadurn01
D5474,dmgutirrez4,dmgutirrez401
D5475,degonzlez7,degonzlez701
D5476,dmleal,dmleal01
D5477,dagastelum,dagastelum01
D5478,dmtrevio,dmtrevio01
D5479,ddmontemayor,ddmontemayor01
D5480,dnvalerio,dnvalerio01
D5481,dmbacco,dmbacco01
D5482,dfvillarreal,dfvillarreal01
D5483,dkacosta,dkacosta01
D5484,dcvalero,dcvalero01
D5485,dvrodrguez4,dvrodrguez401
D5486,dmtllez,dmtllez01
D5487,djalans,djalans01
D5488,dasalinas2,dasalinas201
D5489,dohernndez3,dohernndez301
D5490,dmvillanueva,dmvillanueva01
D5491,dctijerina,dctijerina01
D5492,dcgonzlez9,dcgonzlez901
D5493,dmvargas4,dmvargas401
D5494,dmgarca8,dmgarca801
D5495,dltamez,dltamez01
D5496,dcrosales2,dcrosales201
D5497,damelgar2,damelgar201
D5498,dsgarza3,dsgarza301
D5499,drgonzlez8,drgonzlez801
D5500,dpspndola,dpspndola01
D5501,dmgarza,dmgarza01
D5502,dkmartnez2,dkmartnez201
D5503,djlen6,djlen601
D5504,djmontoya,djmontoya01
D5505,dfcabrales,dfcabrales01
D5506,daflota,daflota01
D5507,dllobeira,dllobeira01
D5508,dfbravo2,dfbravo201
D5509,ddelizondo,ddelizondo01
D5510,dmtorres6,dmtorres601
D5511,djgonzlez14,djgonzlez1401
D5512,dalarralde,dalarralde01
D5513,dpfalconi,dpfalconi01
D5514,dglozano2,dglozano201
D5515,ddrosales,ddrosales01
D5516,dcyruegas,dcyruegas01
D5517,dnros,dnros01
D5518,dalastra,dalastra01
D5519,djleal2,djleal201
D5520,deesquivel,deesquivel01
D5521,dedvila,dedvila01
D5522,dmrobledo2,dmrobledo201
D5523,dgmaldonado2,dgmaldonado201
D5524,dfcaballero,dfcaballero01
D5525,dpribo,dpribo01
D5526,djgarca26,djgarca2601
D5527,dmarriaga,dmarriaga01
D5528,daalans,daalans01
D5529,dminfanzon,dminfanzon01
D5530,daortiz3,daortiz301
D5531,dlgarca7,dlgarca701
D5532,darodrguez13,darodrguez1301
D5533,dhrodrguez3,dhrodrguez301
D5534,dlshihaded,dlshihaded01
D5535,dlcavazos,dlcavazos01
D5536,drvanzzini,drvanzzini01
D5537,djleal3,djleal301
D5538,ddcepeda,ddcepeda01
D5539,dsmoreno2,dsmoreno201
D5540,dmgaln,dmgaln01
D5541,drgonzlez9,drgonzlez901
D5542,dkmartnez3,dkmartnez301
D5543,dvsaucedo,dvsaucedo01
D5544,dmcastro3,dmcastro301
D5545,dhmoran,dhmoran01
D5546,dotorres,dotorres01
D5547,dgdvila,dgdvila01
D5548,detorres3,detorres301
D5549,damendoza5,damendoza501
D5550,dmvargas5,dmvargas501
D5551,ddmartnez2,ddmartnez201
D5552,djflores10,djflores1001
D5553,drrocha,drrocha01
D5554,dhnieto2,dhnieto201
D5555,dsrojas2,dsrojas201
D5556,dakuri,dakuri01
D5557,doaguilera,doaguilera01
D5558,djmuz,djmuz01
D5559,ddgarca6,ddgarca601
D5560,djdvila2,djdvila201
D5561,dmtamez,dmtamez01
D5562,decaldern,decaldern01
D5563,dcgonzlez10,dcgonzlez1001
D5564,djmeja4,djmeja401
D5565,dbgarza,dbgarza01
D5566,dhdelgado,dhdelgado01
D5567,dlviayra,dlviayra01
D5568,dasanjuanelo,dasanjuanelo01
D5569,djrodrguez25,djrodrguez2501
D5570,dmguerra,dmguerra01
D5571,digonzlez2,digonzlez201
D5572,djvargas4,djvargas401
D5573,dnfranco,dnfranco01
D5574,ddbrambila,ddbrambila01
D5575,ddramrez6,ddramrez601
D5576,dovillarreal,dovillarreal01
D5577,dpgarzn,dpgarzn01
D5578,dsgarza4,dsgarza401
D5579,dagarca20,dagarca2001
D5580,dccerda,dccerda01
D5581,degarza,degarza01
D5582,drgranados,drgranados01
D5583,djvalenciano,djvalenciano01
D5584,djcrdenas,djcrdenas01
D5585,ddmendoza2,ddmendoza201
D5586,deprez4,deprez401
D5587,derojas5,derojas501
D5588,ddvillarreal,ddvillarreal01
D5589,dogonzlez,dogonzlez01
D5590,djmedina3,djmedina301
D5591,dedvila2,dedvila201
D5592,drposada,drposada01
D5593,dccavazos,dccavazos01
D5594,dgmontfort,dgmontfort01
D5595,derodrguez6,derodrguez601
D5596,djcota,djcota01
D5597,djflores11,djflores1101
D5598,drzapata,drzapata01
D5599,djnio,djnio01
D5600,djramrez13,djramrez1301
D5601,dfhinojosa,dfhinojosa01
D5602,derivera3,derivera301
D5603,darivas2,darivas201
D5604,dasalazar2,dasalazar201
D5605,daprez11,daprez1101
D5606,drsols2,drsols201
D5607,dyrivera,dyrivera01
D5608,djo,djo01
D5609,dhdwyer,dhdwyer01
D5610,djhernndez24,djhernndez2401
D5611,drgonzlez10,drgonzlez1001
D5612,dbandrade,dbandrade01
D5613,drsales,drsales01
D5614,dmsaenz,dmsaenz01
D5615,diespinosa2,diespinosa201
D5616,dgleyva,dgleyva01
D5617,drlartigue,drlartigue01
D5618,dmgutirrez5,dmgutirrez501
D5619,ddrojas2,ddrojas201
D5620,dcsilva2,dcsilva201
D5621,dcsordo,dcsordo01
D5622,dabedolla2,dabedolla201
D5623,dicrdenas,dicrdenas01
D5624,dacardoso,dacardoso01
D5625,dharellano,dharellano01
D5626,dkcrdova,dkcrdova01
D5627,ddvillarreal2,ddvillarreal201
D5628,dbherrera,dbherrera01
D5629,djcajero,djcajero01
D5630,dssoto,dssoto01
D5631,djpontones,djpontones01
D5632,dmgonzlez9,dmgonzlez901
D5633,dfgallegos2,dfgallegos201
D5634,dmmartnez19,dmmartnez1901
D5635,dgarellano2,dgarellano201
D5636,dmmade,dmmade01
D5637,dlara,dlara01
D5638,dpmorales,dpmorales01
D5639,dcfras,dcfras01
D5640,dagarca21,dagarca2101
D5641,damedina6,damedina601
D5642,dfrodrguez7,dfrodrguez701
D5643,djtorres9,djtorres901
D5644,dmangulo,dmangulo01
D5645,drguzmn3,drguzmn301
D5646,dbdelgado2,dbdelgado201
D5647,damaldonado,damaldonado01
D5648,djverdugo,djverdugo01
D5649,djbujanos,djbujanos01
D5650,dvtrejo,dvtrejo01
D5651,djgonzlez15,djgonzlez1501
D5652,dafernndez,dafernndez01
D5653,datrevio2,datrevio201
D5654,deramrez7,deramrez701
D5655,djrenteria,djrenteria01
D5656,djgonzlez16,djgonzlez1601
D5657,dlgonzlez4,dlgonzlez401
D5658,dlgarza2,dlgarza201
D5659,dlortegon,dlortegon01
D5660,dldrexel,dldrexel01
D5661,dlochoa3,dlochoa301
D5662,daesquivas,daesquivas01
D5663,dlmartnez11,dlmartnez1101
D5664,dwromn,dwromn01
D5665,dilugo,dilugo01
D5666,dmcastaeda,dmcastaeda01
D5667,djfras,djfras01
D5668,dcpadilla,dcpadilla01
D5669,dlrentera,dlrentera01
D5670,dltorres4,dltorres401
D5671,dbgarca2,dbgarca201
D5672,dmgonzlez10,dmgonzlez1001
D5673,dmhernndez15,dmhernndez1501
D5674,dootero,dootero01
D5675,dhzurita,dhzurita01
D5676,dgmontiel,dgmontiel01
D5677,dsmrquez,dsmrquez01
D5678,dmarroyo,dmarroyo01
D5679,dvcuevas,dvcuevas01
D5680,doruz,doruz01
D5681,dsgirn,dsgirn01
D5682,dllujn2,dllujn201
D5683,dcsnchez3,dcsnchez301
D5684,dealbarrn,dealbarrn01
D5685,dlramn,dlramn01
D5686,djsurez3,djsurez301
D5687,drrodrguez7,drrodrguez701
D5688,drajuria,drajuria01
D5689,djnavarro4,djnavarro401
D5690,ddponce,ddponce01
D5691,degraniel,degraniel01
D5692,drhernndez2,drhernndez201
D5693,dacaldern,dacaldern01
D5694,dmzambrano,dmzambrano01
D5695,djsols2,djsols201
